Region;Subregion;Country;Indicator;Year;Source;download;Icon;Homicide filtered by Indicator;Nombre d'enregistrements;value
Americas;Caribbean;Saint Kitts and Nevis;Homicide rate;2002;OAS;;;11,1;1;11,1
Americas;Caribbean;Saint Lucia;Homicide rate;2002;OAS;;;26,4;1;26,4
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide rate;2002;OAS;;;18,5;1;18,5
Americas;Caribbean;Trinidad and Tobago;Homicide rate;2002;OAS;;;13,4;1;13,4
Americas;Caribbean;Curaçao;Homicide count;2002;PAHO;;;;1;39
Americas;Caribbean;Montserrat;Homicide count;2002;PAHO;;;;1;0
Americas;Caribbean;Curaçao;Homicide rate;2002;PAHO;;;30,2;1;30,2
Americas;Caribbean;Montserrat;Homicide rate;2002;PAHO;;;0,0;1;0
Americas;Caribbean;Cayman Islands;Homicide count;2002;WHO;;;;1;0
Americas;Caribbean;Cayman Islands;Homicide rate;2002;WHO;;;0,0;1;0
Americas;Caribbean;Aruba;Homicide count;2003;MD;;;;1;4
Americas;Caribbean;British Virgin Islands;Homicide count;2003;MD;;;;1;2
Americas;Caribbean;Cayman Islands;Homicide count;2003;MD;;;;1;3
Americas;Caribbean;Cuba;Homicide count;2003;MD;;;;1;642
Americas;Caribbean;United States Virgin Islands;Homicide count;2003;MD;;;;1;31
Americas;Caribbean;Aruba;Homicide rate;2003;MD;;;4,1;1;4,1
Americas;Caribbean;British Virgin Islands;Homicide rate;2003;MD;;;9,2;1;9,2
Americas;Caribbean;Cayman Islands;Homicide rate;2003;MD;;;6,4;1;6,4
Americas;Caribbean;Cuba;Homicide rate;2003;MD;;;5,7;1;5,7
Americas;Caribbean;United States Virgin Islands;Homicide rate;2003;MD;;;28,6;1;28,6
Americas;Caribbean;Dominican Republic;Homicide count;2003;NGO;;;;1;1902
Americas;Caribbean;Dominican Republic;Homicide rate;2003;NGO;;;21,5;1;21,5
Americas;Caribbean;Puerto Rico;Homicide count;2003;NSO;;;;1;818
Americas;Caribbean;Puerto Rico;Homicide rate;2003;NSO;;;22,4;1;22,4
Americas;Caribbean;Bahamas;Homicide count;2003;OAS;;;;1;50
Americas;Caribbean;Barbados;Homicide count;2003;OAS;;;;1;33
Americas;Caribbean;Dominica;Homicide count;2003;OAS;;;;1;8
Americas;Caribbean;Grenada;Homicide count;2003;OAS;;;;1;9
Americas;Caribbean;Jamaica;Homicide count;2003;OAS;;;;1;975
Americas;Caribbean;Saint Kitts and Nevis;Homicide count;2003;OAS;;;;1;10
Americas;Caribbean;Saint Lucia;Homicide count;2003;OAS;;;;1;36
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide count;2003;OAS;;;;1;18
Americas;Caribbean;Trinidad and Tobago;Homicide count;2003;OAS;;;;1;229
Americas;Caribbean;Bahamas;Homicide rate;2003;OAS;;;16,0;1;16
Americas;Caribbean;Barbados;Homicide rate;2003;OAS;;;12,0;1;12
Americas;Caribbean;Dominica;Homicide rate;2003;OAS;;;11,4;1;11,4
Americas;Caribbean;Grenada;Homicide rate;2003;OAS;;;8,7;1;8,7
Americas;Caribbean;Jamaica;Homicide rate;2003;OAS;;;36,0;1;36
Americas;Caribbean;Saint Kitts and Nevis;Homicide rate;2003;OAS;;;21,9;1;21,9
Americas;Caribbean;Saint Lucia;Homicide rate;2003;OAS;;;22,4;1;22,4
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide rate;2003;OAS;;;16,6;1;16,6
Americas;Caribbean;Trinidad and Tobago;Homicide rate;2003;OAS;;;17,8;1;17,8
Americas;Caribbean;Curaçao;Homicide count;2003;PAHO;;;;1;43
Americas;Caribbean;Montserrat;Homicide count;2003;PAHO;;;;1;0
Americas;Caribbean;Turks and Caicos Islands;Homicide count;2003;PAHO;;;;1;0
Americas;Caribbean;Curaçao;Homicide rate;2003;PAHO;;;33,5;1;33,5
Americas;Caribbean;Montserrat;Homicide rate;2003;PAHO;;;0,0;1;0
Americas;Caribbean;Turks and Caicos Islands;Homicide rate;2003;PAHO;;;0,0;1;0
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide count;2004;CTS;;;;1;29
Americas;Caribbean;Trinidad and Tobago;Homicide count;2004;CTS;;;;1;260
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide rate;2004;CTS;;;26,7;1;26,7
Americas;Caribbean;Trinidad and Tobago;Homicide rate;2004;CTS;;;20,2;1;20,2
Americas;Caribbean;Aruba;Homicide count;2004;MD;;;;1;2
Americas;Caribbean;British Virgin Islands;Homicide count;2004;MD;;;;1;4
Americas;Caribbean;Cayman Islands;Homicide count;2004;MD;;;;1;5
Americas;Caribbean;Cuba;Homicide count;2004;MD;;;;1;660
Americas;Caribbean;United States Virgin Islands;Homicide count;2004;MD;;;;1;37
Americas;Caribbean;Aruba;Homicide rate;2004;MD;;;2,0;1;2
Americas;Caribbean;British Virgin Islands;Homicide rate;2004;MD;;;17,9;1;17,9
Americas;Caribbean;Cayman Islands;Homicide rate;2004;MD;;;10,4;1;10,4
Americas;Caribbean;Cuba;Homicide rate;2004;MD;;;5,9;1;5,9
Americas;Caribbean;United States Virgin Islands;Homicide rate;2004;MD;;;34,2;1;34,2
Americas;Caribbean;Dominican Republic;Homicide count;2004;NGO;;;;1;2239
Americas;Caribbean;Dominican Republic;Homicide rate;2004;NGO;;;24,9;1;24,9
Americas;Caribbean;Guadeloupe;Homicide count;2004;NP;;;;1;26
Americas;Caribbean;Martinique;Homicide count;2004;NP;;;;1;19
Americas;Caribbean;Guadeloupe;Homicide rate;2004;NP;;;6,4;1;6,4
Americas;Caribbean;Martinique;Homicide rate;2004;NP;;;4,8;1;4,8
Americas;Caribbean;Puerto Rico;Homicide count;2004;NSO;;;;1;843
Americas;Caribbean;Puerto Rico;Homicide rate;2004;NSO;;;23,1;1;23,1
Americas;Caribbean;Bahamas;Homicide count;2004;OAS;;;;1;44
Americas;Caribbean;Barbados;Homicide count;2004;OAS;;;;1;22
Americas;Caribbean;Dominica;Homicide count;2004;OAS;;;;1;8
Americas;Caribbean;Grenada;Homicide count;2004;OAS;;;;1;6
Americas;Caribbean;Jamaica;Homicide count;2004;OAS;;;;1;1471
Americas;Caribbean;Saint Kitts and Nevis;Homicide count;2004;OAS;;;;1;11
Americas;Caribbean;Saint Lucia;Homicide count;2004;OAS;;;;1;37
Americas;Caribbean;Bahamas;Homicide rate;2004;OAS;;;13,8;1;13,8
Americas;Caribbean;Barbados;Homicide rate;2004;OAS;;;8,0;1;8
Americas;Caribbean;Dominica;Homicide rate;2004;OAS;;;11,4;1;11,4
Americas;Caribbean;Grenada;Homicide rate;2004;OAS;;;5,8;1;5,8
Americas;Caribbean;Jamaica;Homicide rate;2004;OAS;;;54,0;1;54
Americas;Caribbean;Saint Kitts and Nevis;Homicide rate;2004;OAS;;;23,7;1;23,7
Americas;Caribbean;Saint Lucia;Homicide rate;2004;OAS;;;22,9;1;22,9
Americas;Caribbean;Curaçao;Homicide count;2004;PAHO;;;;1;41
Americas;Caribbean;Curaçao;Homicide rate;2004;PAHO;;;31,9;1;31,9
Americas;Caribbean;Montserrat;Homicide count;2004;WHO;;;;1;0
Americas;Caribbean;Montserrat;Homicide rate;2004;WHO;;;0,0;1;0
Americas;Caribbean;Bahamas;Homicide count;2005;CTS;;;;1;52
Americas;Caribbean;Grenada;Homicide count;2005;CTS;;;;1;11
Americas;Caribbean;Jamaica;Homicide count;2005;CTS;;;;1;1674
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide count;2005;CTS;;;;1;26
Americas;Caribbean;Trinidad and Tobago;Homicide count;2005;CTS;;;;1;386
Americas;Caribbean;Bahamas;Homicide rate;2005;CTS;;;16,0;1;16
Americas;Caribbean;Grenada;Homicide rate;2005;CTS;;;10,5;1;10,5
Americas;Caribbean;Jamaica;Homicide rate;2005;CTS;;;61,1;1;61,1
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide rate;2005;CTS;;;23,9;1;23,9
Americas;Caribbean;Trinidad and Tobago;Homicide rate;2005;CTS;;;29,8;1;29,8
Americas;Caribbean;Aruba;Homicide count;2005;MD;;;;1;6
Americas;Caribbean;Cayman Islands;Homicide count;2005;MD;;;;1;3
Americas;Caribbean;Cuba;Homicide count;2005;MD;;;;1;684
Americas;Caribbean;United States Virgin Islands;Homicide count;2005;MD;;;;1;37
Americas;Caribbean;Aruba;Homicide rate;2005;MD;;;6,0;1;6
Americas;Caribbean;Cayman Islands;Homicide rate;2005;MD;;;6,1;1;6,1
Americas;Caribbean;Cuba;Homicide rate;2005;MD;;;6,1;1;6,1
Americas;Caribbean;United States Virgin Islands;Homicide rate;2005;MD;;;34,3;1;34,3
Americas;Caribbean;Dominican Republic;Homicide count;2005;NGO;;;;1;2394
Americas;Caribbean;Dominican Republic;Homicide rate;2005;NGO;;;26,3;1;26,3
Americas;Caribbean;Guadeloupe;Homicide count;2005;NP;;;;1;23
Americas;Caribbean;Martinique;Homicide count;2005;NP;;;;1;19
Americas;Caribbean;Guadeloupe;Homicide rate;2005;NP;;;5,7;1;5,7
Americas;Caribbean;Martinique;Homicide rate;2005;NP;;;4,8;1;4,8
Americas;Caribbean;Puerto Rico;Homicide count;2005;NSO;;;;1;825
Americas;Caribbean;Puerto Rico;Homicide rate;2005;NSO;;;22,7;1;22,7
Americas;Caribbean;Barbados;Homicide count;2005;OAS;;;;1;29
Americas;Caribbean;Dominica;Homicide count;2005;OAS;;;;1;8
Americas;Caribbean;Saint Kitts and Nevis;Homicide count;2005;OAS;;;;1;8
Americas;Caribbean;Saint Lucia;Homicide count;2005;OAS;;;;1;41
Americas;Caribbean;Barbados;Homicide rate;2005;OAS;;;10,5;1;10,5
Americas;Caribbean;Dominica;Homicide rate;2005;OAS;;;11,3;1;11,3
Americas;Caribbean;Saint Kitts and Nevis;Homicide rate;2005;OAS;;;17,1;1;17,1
Americas;Caribbean;Saint Lucia;Homicide rate;2005;OAS;;;25,1;1;25,1
Americas;Caribbean;Curaçao;Homicide count;2005;PAHO;;;;1;26
Americas;Caribbean;Montserrat;Homicide count;2005;PAHO;;;;1;1
Americas;Caribbean;Turks and Caicos Islands;Homicide count;2005;PAHO;;;;1;0
Americas;Caribbean;Curaçao;Homicide rate;2005;PAHO;;;20,0;1;20
Americas;Caribbean;Montserrat;Homicide rate;2005;PAHO;;;20,7;1;20,7
Americas;Caribbean;Turks and Caicos Islands;Homicide rate;2005;PAHO;;;0,0;1;0
Americas;Caribbean;Bahamas;Homicide count;2006;CTS;;;;1;61
Americas;Caribbean;Grenada;Homicide count;2006;CTS;;;;1;12
Americas;Caribbean;Jamaica;Homicide count;2006;CTS;;;;1;1340
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide count;2006;CTS;;;;1;20
Americas;Caribbean;Trinidad and Tobago;Homicide count;2006;CTS;;;;1;371
Americas;Caribbean;Bahamas;Homicide rate;2006;CTS;;;18,4;1;18,4
Americas;Caribbean;Grenada;Homicide rate;2006;CTS;;;11,4;1;11,4
Americas;Caribbean;Jamaica;Homicide rate;2006;CTS;;;48,6;1;48,6
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide rate;2006;CTS;;;18,4;1;18,4
Americas;Caribbean;Trinidad and Tobago;Homicide rate;2006;CTS;;;28,5;1;28,5
Americas;Caribbean;Aruba;Homicide count;2006;MD;;;;1;5
Americas;Caribbean;British Virgin Islands;Homicide count;2006;MD;;;;1;2
Americas;Caribbean;Cayman Islands;Homicide count;2006;MD;;;;1;1
Americas;Caribbean;Cuba;Homicide count;2006;MD;;;;1;576
Americas;Caribbean;United States Virgin Islands;Homicide count;2006;MD;;;;1;43
Americas;Caribbean;Aruba;Homicide rate;2006;MD;;;5,0;1;5
Americas;Caribbean;British Virgin Islands;Homicide rate;2006;MD;;;8,3;1;8,3
Americas;Caribbean;Cayman Islands;Homicide rate;2006;MD;;;2,0;1;2
Americas;Caribbean;Cuba;Homicide rate;2006;MD;;;5,1;1;5,1
Americas;Caribbean;United States Virgin Islands;Homicide rate;2006;MD;;;40,0;1;40
Americas;Caribbean;Dominican Republic;Homicide count;2006;NGO;;;;1;2144
Americas;Caribbean;Dominican Republic;Homicide rate;2006;NGO;;;23,3;1;23,3
Americas;Caribbean;Guadeloupe;Homicide count;2006;NP;;;;1;24
Americas;Caribbean;Martinique;Homicide count;2006;NP;;;;1;23
Americas;Caribbean;Guadeloupe;Homicide rate;2006;NP;;;6,0;1;6
Americas;Caribbean;Martinique;Homicide rate;2006;NP;;;5,8;1;5,8
Americas;Caribbean;Puerto Rico;Homicide count;2006;NSO;;;;1;783
Americas;Caribbean;Puerto Rico;Homicide rate;2006;NSO;;;21,6;1;21,6
Americas;Caribbean;Barbados;Homicide count;2006;OAS;;;;1;35
Americas;Caribbean;Dominica;Homicide count;2006;OAS;;;;1;5
Americas;Caribbean;Saint Kitts and Nevis;Homicide count;2006;OAS;;;;1;17
Americas;Caribbean;Saint Lucia;Homicide count;2006;OAS;;;;1;43
Americas;Caribbean;Barbados;Homicide rate;2006;OAS;;;12,6;1;12,6
Americas;Caribbean;Dominica;Homicide rate;2006;OAS;;;7,1;1;7,1
Americas;Caribbean;Saint Kitts and Nevis;Homicide rate;2006;OAS;;;35,9;1;35,9
Americas;Caribbean;Saint Lucia;Homicide rate;2006;OAS;;;26,0;1;26
Americas;Caribbean;Curaçao;Homicide count;2006;PAHO;;;;1;18
Americas;Caribbean;Montserrat;Homicide count;2006;PAHO;;;;1;1
Americas;Caribbean;Curaçao;Homicide rate;2006;PAHO;;;13,6;1;13,6
Americas;Caribbean;Montserrat;Homicide rate;2006;PAHO;;;20,4;1;20,4
Americas;Caribbean;Bahamas;Homicide count;2007;CTS;;;;1;78
Americas;Caribbean;Barbados;Homicide count;2007;CTS;;;;1;25
Americas;Caribbean;Grenada;Homicide count;2007;CTS;;;;1;11
Americas;Caribbean;Jamaica;Homicide count;2007;CTS;;;;1;1584
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide count;2007;CTS;;;;1;40
Americas;Caribbean;Trinidad and Tobago;Homicide count;2007;CTS;;;;1;391
Americas;Caribbean;Bahamas;Homicide rate;2007;CTS;;;23,1;1;23,1
Americas;Caribbean;Barbados;Homicide rate;2007;CTS;;;9,0;1;9
Americas;Caribbean;Grenada;Homicide rate;2007;CTS;;;10,5;1;10,5
Americas;Caribbean;Jamaica;Homicide rate;2007;CTS;;;57,2;1;57,2
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide rate;2007;CTS;;;36,9;1;36,9
Americas;Caribbean;Trinidad and Tobago;Homicide rate;2007;CTS;;;29,9;1;29,9
Americas;Caribbean;Aruba;Homicide count;2007;MD;;;;1;3
Americas;Caribbean;Cayman Islands;Homicide count;2007;MD;;;;1;2
Americas;Caribbean;Cuba;Homicide count;2007;MD;;;;1;568
Americas;Caribbean;Turks and Caicos Islands;Homicide count;2007;MD;;;;1;2
Americas;Caribbean;United States Virgin Islands;Homicide count;2007;MD;;;;1;43
Americas;Caribbean;Aruba;Homicide rate;2007;MD;;;3,0;1;3
Americas;Caribbean;Cayman Islands;Homicide rate;2007;MD;;;3,8;1;3,8
Americas;Caribbean;Cuba;Homicide rate;2007;MD;;;5,0;1;5
Americas;Caribbean;Turks and Caicos Islands;Homicide rate;2007;MD;;;6,6;1;6,6
Americas;Caribbean;United States Virgin Islands;Homicide rate;2007;MD;;;40,1;1;40,1
Americas;Caribbean;Dominican Republic;Homicide count;2007;NGO;;;;1;2111
Americas;Caribbean;Dominican Republic;Homicide rate;2007;NGO;;;22,6;1;22,6
Americas;Caribbean;Guadeloupe;Homicide count;2007;NP;;;;1;29
Americas;Caribbean;Martinique;Homicide count;2007;NP;;;;1;23
Americas;Caribbean;Guadeloupe;Homicide rate;2007;NP;;;7,2;1;7,2
Americas;Caribbean;Martinique;Homicide rate;2007;NP;;;5,8;1;5,8
Americas;Caribbean;Puerto Rico;Homicide count;2007;NSO;;;;1;774
Americas;Caribbean;Puerto Rico;Homicide rate;2007;NSO;;;21,4;1;21,4
Americas;Caribbean;Dominica;Homicide count;2007;OAS;;;;1;7
Americas;Caribbean;Haiti;Homicide count;2007;OAS;;;;1;486
Americas;Caribbean;Saint Kitts and Nevis;Homicide count;2007;OAS;;;;1;16
Americas;Caribbean;Saint Lucia;Homicide count;2007;OAS;;;;1;29
Americas;Caribbean;Dominica;Homicide rate;2007;OAS;;;9,9;1;9,9
Americas;Caribbean;Haiti;Homicide rate;2007;OAS;;;5,1;1;5,1
Americas;Caribbean;Saint Kitts and Nevis;Homicide rate;2007;OAS;;;33,5;1;33,5
Americas;Caribbean;Saint Lucia;Homicide rate;2007;OAS;;;17,3;1;17,3
Americas;Caribbean;Curaçao;Homicide count;2007;PAHO;;;;1;26
Americas;Caribbean;Curaçao;Homicide rate;2007;PAHO;;;19,0;1;19
Americas;Caribbean;Bahamas;Homicide count;2008;CTS;;;;1;73
Americas;Caribbean;Barbados;Homicide count;2008;CTS;;;;1;23
Americas;Caribbean;Grenada;Homicide count;2008;CTS;;;;1;16
Americas;Caribbean;Jamaica;Homicide count;2008;CTS;;;;1;1619
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide count;2008;CTS;;;;1;16
Americas;Caribbean;Trinidad and Tobago;Homicide count;2008;CTS;;;;1;547
Americas;Caribbean;Bahamas;Homicide rate;2008;CTS;;;21,2;1;21,2
Americas;Caribbean;Barbados;Homicide rate;2008;CTS;;;8,2;1;8,2
Americas;Caribbean;Grenada;Homicide rate;2008;CTS;;;15,2;1;15,2
Americas;Caribbean;Jamaica;Homicide rate;2008;CTS;;;58,2;1;58,2
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide rate;2008;CTS;;;14,8;1;14,8
Americas;Caribbean;Trinidad and Tobago;Homicide rate;2008;CTS;;;41,6;1;41,6
Americas;Caribbean;Aruba;Homicide count;2008;MD;;;;1;5
Americas;Caribbean;Cayman Islands;Homicide count;2008;MD;;;;1;4
Americas;Caribbean;Cuba;Homicide count;2008;MD;;;;1;515
Americas;Caribbean;Turks and Caicos Islands;Homicide count;2008;MD;;;;1;2
Americas;Caribbean;United States Virgin Islands;Homicide count;2008;MD;;;;1;46
Americas;Caribbean;Aruba;Homicide rate;2008;MD;;;4,9;1;4,9
Americas;Caribbean;Cayman Islands;Homicide rate;2008;MD;;;7,4;1;7,4
Americas;Caribbean;Cuba;Homicide rate;2008;MD;;;4,6;1;4,6
Americas;Caribbean;Turks and Caicos Islands;Homicide rate;2008;MD;;;6,4;1;6,4
Americas;Caribbean;United States Virgin Islands;Homicide rate;2008;MD;;;43,1;1;43,1
Americas;Caribbean;Guadeloupe;Homicide count;2008;NP;;;;1;32
Americas;Caribbean;Martinique;Homicide count;2008;NP;;;;1;17
Americas;Caribbean;Guadeloupe;Homicide rate;2008;NP;;;7,9;1;7,9
Americas;Caribbean;Martinique;Homicide rate;2008;NP;;;4,3;1;4,3
Americas;Caribbean;Puerto Rico;Homicide count;2008;NSO;;;;1;874
Americas;Caribbean;Puerto Rico;Homicide rate;2008;NSO;;;24,2;1;24,2
Americas;Caribbean;Dominica;Homicide count;2008;OAS;;;;1;7
Americas;Caribbean;Haiti;Homicide count;2008;OAS;;;;1;498
Americas;Caribbean;Saint Kitts and Nevis;Homicide count;2008;OAS;;;;1;23
Americas;Caribbean;Saint Lucia;Homicide count;2008;OAS;;;;1;39
Americas;Caribbean;Dominica;Homicide rate;2008;OAS;;;9,9;1;9,9
Americas;Caribbean;Haiti;Homicide rate;2008;OAS;;;5,2;1;5,2
Americas;Caribbean;Saint Kitts and Nevis;Homicide rate;2008;OAS;;;47,7;1;47,7
Americas;Caribbean;Saint Lucia;Homicide rate;2008;OAS;;;22,9;1;22,9
Americas;Caribbean;Montserrat;Homicide count;2008;PAHO;;;;1;1
Americas;Caribbean;Montserrat;Homicide rate;2008;PAHO;;;20,4;1;20,4
Americas;Caribbean;Dominican Republic;Homicide count;2008;SES;;;;1;2394
Americas;Caribbean;Dominican Republic;Homicide rate;2008;SES;;;25,3;1;25,3
Americas;Caribbean;Bahamas;Homicide count;2009;CTS;;;;1;87
Americas;Caribbean;Barbados;Homicide count;2009;CTS;;;;1;19
Americas;Caribbean;Grenada;Homicide count;2009;CTS;;;;1;7
Americas;Caribbean;Jamaica;Homicide count;2009;CTS;;;;1;1683
Americas;Caribbean;Saint Kitts and Nevis;Homicide count;2009;CTS;;;;1;27
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide count;2009;CTS;;;;1;23
Americas;Caribbean;Trinidad and Tobago;Homicide count;2009;CTS;;;;1;507
Americas;Caribbean;Bahamas;Homicide rate;2009;CTS;;;24,9;1;24,9
Americas;Caribbean;Barbados;Homicide rate;2009;CTS;;;6,8;1;6,8
Americas;Caribbean;Grenada;Homicide rate;2009;CTS;;;6,6;1;6,6
Americas;Caribbean;Jamaica;Homicide rate;2009;CTS;;;60,2;1;60,2
Americas;Caribbean;Saint Kitts and Nevis;Homicide rate;2009;CTS;;;55,6;1;55,6
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide rate;2009;CTS;;;21,2;1;21,2
Americas;Caribbean;Trinidad and Tobago;Homicide rate;2009;CTS;;;38,4;1;38,4
Americas;Caribbean;Aruba;Homicide count;2009;MD;;;;1;4
Americas;Caribbean;Cayman Islands;Homicide count;2009;MD;;;;1;8
Americas;Caribbean;Cuba;Homicide count;2009;MD;;;;1;565
Americas;Caribbean;Turks and Caicos Islands;Homicide count;2009;MD;;;;1;2
Americas;Caribbean;United States Virgin Islands;Homicide count;2009;MD;;;;1;50
Americas;Caribbean;Aruba;Homicide rate;2009;MD;;;3,9;1;3,9
Americas;Caribbean;Cayman Islands;Homicide rate;2009;MD;;;14,5;1;14,5
Americas;Caribbean;Cuba;Homicide rate;2009;MD;;;5,0;1;5
Americas;Caribbean;Turks and Caicos Islands;Homicide rate;2009;MD;;;6,3;1;6,3
Americas;Caribbean;United States Virgin Islands;Homicide rate;2009;MD;;;47,0;1;47
Americas;Caribbean;Guadeloupe;Homicide count;2009;NP;;;;1;36
Americas;Caribbean;Martinique;Homicide count;2009;NP;;;;1;11
Americas;Caribbean;Guadeloupe;Homicide rate;2009;NP;;;8,9;1;8,9
Americas;Caribbean;Martinique;Homicide rate;2009;NP;;;2,8;1;2,8
Americas;Caribbean;Puerto Rico;Homicide count;2009;NSO;;;;1;956
Americas;Caribbean;Puerto Rico;Homicide rate;2009;NSO;;;26,6;1;26,6
Americas;Caribbean;Dominica;Homicide count;2009;OAS;;;;1;13
Americas;Caribbean;Haiti;Homicide count;2009;OAS;;;;1;598
Americas;Caribbean;Saint Lucia;Homicide count;2009;OAS;;;;1;39
Americas;Caribbean;Dominica;Homicide rate;2009;OAS;;;18,3;1;18,3
Americas;Caribbean;Haiti;Homicide rate;2009;OAS;;;6,1;1;6,1
Americas;Caribbean;Saint Lucia;Homicide rate;2009;OAS;;;22,6;1;22,6
Americas;Caribbean;Dominican Republic;Homicide count;2009;SES;;;;1;2375
Americas;Caribbean;Dominican Republic;Homicide rate;2009;SES;;;24,8;1;24,8
Americas;Caribbean;Bahamas;Homicide count;2010;CTS;;;;1;94
Americas;Caribbean;Barbados;Homicide count;2010;CTS;;;;1;31
Americas;Caribbean;Grenada;Homicide count;2010;CTS;;;;1;10
Americas;Caribbean;Jamaica;Homicide count;2010;CTS;;;;1;1447
Americas;Caribbean;Saint Kitts and Nevis;Homicide count;2010;CTS;;;;1;21
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide count;2010;CTS;;;;1;25
Americas;Caribbean;Trinidad and Tobago;Homicide count;2010;CTS;;;;1;473
Americas;Caribbean;Bahamas;Homicide rate;2010;CTS;;;26,5;1;26,5
Americas;Caribbean;Barbados;Homicide rate;2010;CTS;;;11,0;1;11
Americas;Caribbean;Grenada;Homicide rate;2010;CTS;;;9,4;1;9,4
Americas;Caribbean;Jamaica;Homicide rate;2010;CTS;;;51,5;1;51,5
Americas;Caribbean;Saint Kitts and Nevis;Homicide rate;2010;CTS;;;42,8;1;42,8
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide rate;2010;CTS;;;23,1;1;23,1
Americas;Caribbean;Trinidad and Tobago;Homicide rate;2010;CTS;;;35,6;1;35,6
Americas;Caribbean;Aruba;Homicide count;2010;MD;;;;1;4
Americas;Caribbean;Cayman Islands;Homicide count;2010;MD;;;;1;9
Americas;Caribbean;Cuba;Homicide count;2010;MD;;;;1;505
Americas;Caribbean;United States Virgin Islands;Homicide count;2010;MD;;;;1;56
Americas;Caribbean;Aruba;Homicide rate;2010;MD;;;3,9;1;3,9
Americas;Caribbean;Cayman Islands;Homicide rate;2010;MD;;;15,9;1;15,9
Americas;Caribbean;Cuba;Homicide rate;2010;MD;;;4,5;1;4,5
Americas;Caribbean;United States Virgin Islands;Homicide rate;2010;MD;;;52,8;1;52,8
Americas;Caribbean;Puerto Rico;Homicide count;2010;NSO;;;;1;1030
Americas;Caribbean;Puerto Rico;Homicide rate;2010;NSO;;;28,8;1;28,8
Americas;Caribbean;Dominica;Homicide count;2010;OAS;;;;1;15
Americas;Caribbean;Haiti;Homicide count;2010;OAS;;;;1;677
Americas;Caribbean;Saint Lucia;Homicide count;2010;OAS;;;;1;44
Americas;Caribbean;Dominica;Homicide rate;2010;OAS;;;21,2;1;21,2
Americas;Caribbean;Haiti;Homicide rate;2010;OAS;;;6,8;1;6,8
Americas;Caribbean;Saint Lucia;Homicide rate;2010;OAS;;;25,3;1;25,3
Americas;Caribbean;Dominican Republic;Homicide count;2010;SES;;;;1;2474
Americas;Caribbean;Dominican Republic;Homicide rate;2010;SES;;;25,5;1;25,5
Americas;Caribbean;Bahamas;Homicide count;2011;CTS;;;;1;127
Americas;Caribbean;Barbados;Homicide count;2011;CTS;;;;1;27
Americas;Caribbean;Grenada;Homicide count;2011;CTS;;;;1;4
Americas;Caribbean;Jamaica;Homicide count;2011;CTS;;;;1;1133
Americas;Caribbean;Saint Kitts and Nevis;Homicide count;2011;CTS;;;;1;34
Americas;Caribbean;Saint Vincent and the Grenadines;Homicide count;2011;CTS;;;;1;21
Americas;Caribbean;Trinidad and Tobago;Homicide count;2011;CTS;;;;1;352
Americas;Caribbean;Bahamas;Homicide rate;2011;CTS;;;35,3;1;35,3
